scheduling_algorithm,process_no,ni,batch_size,time_quantum,start_time,num_wait_iters,total_waiting_time,turn_around_time
rr,2,100000,100,250,1636801044.781430497,1000,00.010251,00.018392
rr,1,100000,100,250,1636801044.781366538,1000,00.018618,00.034045
rr,0,500000,100,250,1636801044.821223165,5000,00.000092,00.007869
rr,2,250000,100,250,1636801044.821275507,2500,00.030824,00.051195
rr,1,100000,100,250,1636801044.821286204,1000,00.036993,00.052127
rr,0,500000,100,250,1636801044.878855837,5000,00.018696,00.026688
rr,1,100000,100,250,1636801044.878875589,1000,00.026871,00.042653
rr,2,500000,100,250,1636801044.878907697,5000,00.029007,00.070626
rr,0,500000,100,250,1636801044.954282301,5000,00.004243,00.012237
rr,1,100000,100,250,1636801044.954294796,1000,00.020647,00.036292
rr,2,750000,100,250,1636801044.954328609,7500,00.028966,00.091575
rr,0,500000,100,250,1636801045.051184836,5000,00.000095,00.008095
rr,1,100000,100,250,1636801045.051249236,1000,00.030775,00.046297
rr,2,1000000,100,250,1636801045.051233621,10000,00.031035,00.113232
rr,0,500000,100,250,1636801045.170077299,5000,00.000094,00.007882
rr,2,10000,100,250,1636801045.170146365,100,00.008204,00.009028
rr,1,250000,100,250,1636801045.170093905,2500,00.010425,00.048203
rr,2,25000,100,250,1636801045.224148257,250,00.012326,00.014363
rr,0,500000,100,250,1636801045.224084893,5000,00.014517,00.022293
rr,1,250000,100,250,1636801045.224104347,2500,00.012424,00.050112
rr,0,500000,100,250,1636801045.280438462,5000,00.000093,00.007873
rr,2,50000,100,250,1636801045.280526430,500,00.014373,00.018449
rr,1,250000,100,250,1636801045.280469486,2500,00.014510,00.052192
rr,0,500000,100,250,1636801045.339081581,5000,00.000092,00.007886
rr,2,75000,100,250,1636801045.339167039,750,00.008172,00.014263
rr,1,250000,100,250,1636801045.339125328,2500,00.014488,00.051691
rr,0,500000,100,250,1636801045.395793492,5000,00.004199,00.011765
rr,2,100000,100,250,1636801045.395887419,1000,00.026734,00.034816
rr,1,250000,100,250,1636801045.395835302,2500,00.024714,00.062427
rr,0,500000,100,250,1636801045.464186597,5000,00.012477,00.020247
rr,2,250000,100,250,1636801045.464243871,2500,00.022648,00.042954
rr,1,250000,100,250,1636801045.464218680,2500,00.032945,00.070657
rr,0,500000,100,250,1636801045.541011370,5000,00.000101,00.007886
rr,1,250000,100,250,1636801045.541034876,2500,00.063873,00.102107
rr,2,500000,100,250,1636801045.541090398,5000,00.070007,00.110950
rr,0,500000,100,250,1636801045.656840313,5000,00.000095,00.008094
rr,1,250000,100,250,1636801045.656876454,2500,00.066238,00.107512
rr,2,750000,100,250,1636801045.656887391,7500,00.054113,00.122051
rr,0,500000,100,250,1636801045.786098918,5000,00.026695,00.034947
rr,1,250000,100,250,1636801045.786140247,2500,00.071996,00.112257
rr,2,1000000,100,250,1636801045.786160442,10000,00.059805,00.146483
rr,2,10000,100,250,1636801045.939490770,100,00.016324,00.017894
rr,0,500000,100,250,1636801045.939401822,5000,00.014519,00.023209
rr,1,500000,100,250,1636801045.939434597,5000,00.018672,00.099013
rr,2,25000,100,250,1636801046.046070007,250,00.012337,00.014599
rr,0,500000,100,250,1636801046.046041302,5000,00.022854,00.031096
rr,1,500000,100,250,1636801046.046078262,5000,00.016755,00.098540
rr,0,500000,100,250,1636801046.150927378,5000,00.000098,00.008341
rr,2,50000,100,250,1636801046.150974317,500,00.018479,00.022789
rr,1,500000,100,250,1636801046.150926078,5000,00.018650,00.097028
rr,0,500000,100,250,1636801046.255036681,5000,00.018595,00.026611
rr,2,75000,100,250,1636801046.255092981,750,00.022633,00.028957
rr,1,500000,100,250,1636801046.255096016,5000,00.026893,00.103918
rr,0,500000,100,250,1636801046.365212068,5000,00.008417,00.016197
rr,2,100000,100,250,1636801046.365280720,1000,00.018694,00.026920
rr,1,500000,100,250,1636801046.365240838,5000,00.018816,00.094239
rr,0,500000,100,250,1636801046.465304077,5000,00.016631,00.024440
rr,2,250000,100,250,1636801046.465341424,2500,00.029224,00.049643
rr,1,500000,100,250,1636801046.465284989,5000,00.031316,00.107821
rr,0,500000,100,250,1636801046.578486094,5000,00.004241,00.012012
rr,2,500000,100,250,1636801046.578575638,5000,00.063726,00.108179
rr,1,500000,100,250,1636801046.578514994,5000,00.064446,00.145911
rr,0,500000,100,250,1636801046.731366076,5000,00.000098,00.008354
rr,2,750000,100,250,1636801046.731423288,7500,00.085384,00.150541
rr,1,500000,100,250,1636801046.731385731,5000,00.079188,00.158836
rr,0,500000,100,250,1636801046.897647692,5000,00.016619,00.024875
rr,1,500000,100,250,1636801046.897702639,5000,00.097208,00.178898
rr,2,1000000,100,250,1636801046.897700136,10000,00.109160,00.198588
rr,0,500000,100,250,1636801047.102603975,5000,00.000099,00.008341
rr,2,10000,100,250,1636801047.102661002,100,00.010247,00.011121
rr,1,750000,100,250,1636801047.102626419,7500,00.012577,00.130837
rr,0,500000,100,250,1636801047.239954201,5000,00.000095,00.008100
rr,2,25000,100,250,1636801047.239996376,250,00.018464,00.020574
rr,1,750000,100,250,1636801047.239961596,7500,00.014643,00.128759
rr,0,500000,100,250,1636801047.375197887,5000,00.000094,00.007935
rr,2,50000,100,250,1636801047.375300872,500,00.018434,00.022598
rr,1,750000,100,250,1636801047.375261787,7500,00.016673,00.127509
rr,0,500000,100,250,1636801047.509534806,5000,00.000090,00.007658
rr,2,75000,100,250,1636801047.509584927,750,00.012348,00.018272
rr,1,750000,100,250,1636801047.509583352,7500,00.014679,00.124333
rr,0,500000,100,250,1636801047.640499987,5000,00.010372,00.018053
rr,2,100000,100,250,1636801047.640596582,1000,00.014402,00.022313
rr,1,750000,100,250,1636801047.640460964,7500,00.018861,00.128040
rr,0,500000,100,250,1636801047.775504380,5000,00.000099,00.008011
rr,2,250000,100,250,1636801047.775581853,2500,00.053544,00.073541
rr,1,750000,100,250,1636801047.775500356,7500,00.058194,00.168733
rr,0,500000,100,250,1636801047.950081768,5000,00.014487,00.022055
rr,2,500000,100,250,1636801047.950159929,5000,00.072043,00.111833
rr,1,750000,100,250,1636801047.950122755,7500,00.074731,00.186955
rr,0,500000,100,250,1636801048.143231922,5000,00.000094,00.007654
rr,2,750000,100,250,1636801048.143284975,7500,00.076059,00.136553
rr,1,750000,100,250,1636801048.143256108,7500,00.092733,00.206702
rr,0,500000,100,250,1636801048.356752853,5000,00.000093,00.007881
rr,2,1000000,100,250,1636801048.356796398,10000,00.157089,00.239550
rr,1,750000,100,250,1636801048.356773234,7500,00.127699,00.243355
rr,0,500000,100,250,1636801048.607432464,5000,00.000096,00.008419
rr,2,10000,100,250,1636801048.607496876,100,00.020470,00.021353
rr,1,1000000,100,250,1636801048.607448978,10000,00.012637,00.168707
rr,2,25000,100,250,1636801048.783472871,250,00.012310,00.014359
rr,0,500000,100,250,1636801048.783398797,5000,00.014546,00.022321
rr,1,1000000,100,250,1636801048.783413327,10000,00.014830,00.163572
rr,2,50000,100,250,1636801048.953911315,500,00.006138,00.010088
rr,0,500000,100,250,1636801048.953888419,5000,00.006258,00.013906
rr,1,1000000,100,250,1636801048.953897188,10000,00.012640,00.158120
rr,0,500000,100,250,1636801049.118518437,5000,00.000090,00.007669
rr,2,75000,100,250,1636801049.118557039,750,00.016311,00.022859
rr,1,1000000,100,250,1636801049.118519962,10000,00.018780,00.162193
rr,0,500000,100,250,1636801049.287168716,5000,00.010374,00.017960
rr,2,100000,100,250,1636801049.287237807,1000,00.018491,00.026479
rr,1,1000000,100,250,1636801049.287211181,10000,00.020753,00.165155
rr,0,500000,100,250,1636801049.461237842,5000,00.010461,00.018045
rr,2,250000,100,250,1636801049.461283696,2500,00.037534,00.057529
rr,1,1000000,100,250,1636801049.461260040,10000,00.031378,00.177240
rr,0,500000,100,250,1636801049.646362213,5000,00.000094,00.007669
rr,2,500000,100,250,1636801049.646418034,5000,00.058316,00.098335
rr,1,1000000,100,250,1636801049.646378916,10000,00.061059,00.207746
rr,0,500000,100,250,1636801049.861154964,5000,00.000090,00.007658
rr,2,750000,100,250,1636801049.861201739,7500,00.057711,00.117697
rr,1,1000000,100,250,1636801049.861174180,10000,00.080223,00.228271
rr,0,500000,100,250,1636801050.096746442,5000,00.008308,00.015872
rr,2,1000000,100,250,1636801050.096795066,10000,00.100982,00.182568
rr,1,1000000,100,250,1636801050.096798360,10000,00.129802,00.281512
rr,1,10000,100,250,1636801050.384943440,100,00.004128,00.005667
rr,2,10000,100,250,1636801050.384976560,100,00.006187,00.007030
rr,0,750000,100,250,1636801050.384945690,7500,00.004324,00.016002
rr,1,10000,100,250,1636801050.405993822,100,00.002031,00.003570
rr,2,25000,100,250,1636801050.406014409,250,00.004106,00.006185
rr,0,750000,100,250,1636801050.405976753,7500,00.006397,00.018083
rr,1,10000,100,250,1636801050.428740651,100,00.002062,00.003627
rr,2,50000,100,250,1636801050.428776546,500,00.012501,00.016744
rr,0,750000,100,250,1636801050.428719247,7500,00.008660,00.020315
rr,1,10000,100,250,1636801050.453789066,100,00.004126,00.005663
rr,2,75000,100,250,1636801050.453816845,750,00.014483,00.020656
rr,0,750000,100,250,1636801050.453781986,7500,00.010457,00.022128
rr,0,750000,100,250,1636801050.480647936,7500,00.002173,00.013846
rr,1,10000,100,250,1636801050.480714990,100,00.014335,00.015865
rr,2,100000,100,250,1636801050.480769631,1000,00.016434,00.024544
rr,0,750000,100,250,1636801050.509679095,7500,00.000140,00.011806
rr,1,10000,100,250,1636801050.509740263,100,00.012294,00.013828
rr,2,250000,100,250,1636801050.509780252,2500,00.014386,00.034859
rr,0,750000,100,250,1636801050.549029839,7500,00.000140,00.011803
rr,1,10000,100,250,1636801050.549031613,100,00.012338,00.013872
rr,2,500000,100,250,1636801050.549100933,5000,00.014493,00.055008
rr,0,750000,100,250,1636801050.608326857,7500,00.000145,00.011807
rr,1,10000,100,250,1636801050.608395025,100,00.012310,00.013848
rr,2,750000,100,250,1636801050.608424011,7500,00.014521,00.075349
rr,1,10000,100,250,1636801050.689074651,100,00.004084,00.005642
rr,0,750000,100,250,1636801050.689062753,7500,00.012510,00.023895
rr,2,1000000,100,250,1636801050.689111150,10000,00.016702,00.096521
rr,2,10000,100,250,1636801050.792221635,100,00.006214,00.007043
rr,1,25000,100,250,1636801050.792201946,250,00.006297,00.010112
rr,0,750000,100,250,1636801050.792180598,7500,00.010458,00.021793
rr,2,25000,100,250,1636801050.819323969,250,00.012363,00.014371
rr,1,25000,100,250,1636801050.819287895,250,00.014451,00.018173
rr,0,750000,100,250,1636801050.819267308,7500,00.008454,00.019853
rr,1,25000,100,250,1636801050.844252756,250,00.012493,00.016198
rr,0,750000,100,250,1636801050.844218756,7500,00.006436,00.017787
rr,2,50000,100,250,1636801050.844276741,500,00.016692,00.020691
rr,1,25000,100,250,1636801050.869048178,250,00.016437,00.020334
rr,2,75000,100,250,1636801050.869085375,750,00.016392,00.023690
rr,0,750000,100,250,1636801050.868991495,7500,00.014550,00.026290
rr,1,25000,100,250,1636801050.900055584,250,00.008266,00.012065
rr,2,100000,100,250,1636801050.900051306,1000,00.018462,00.026718
rr,0,750000,100,250,1636801050.899996459,7500,00.016717,00.028610
rr,0,750000,100,250,1636801050.933443642,7500,00.014529,00.026536
rr,1,25000,100,250,1636801050.933500180,250,00.030774,00.034780
rr,2,250000,100,250,1636801050.933489548,2500,00.031082,00.051958
rr,1,25000,100,250,1636801050.989751949,250,00.016414,00.020328
rr,0,750000,100,250,1636801050.989728106,7500,00.026975,00.038965
rr,2,500000,100,250,1636801050.989769489,5000,00.026939,00.068666
rr,1,25000,100,250,1636801051.064054535,250,00.002036,00.006005
rr,0,750000,100,250,1636801051.064027139,7500,00.027170,00.039157
rr,2,750000,100,250,1636801051.064105359,7500,00.018941,00.081365
rr,1,25000,100,250,1636801051.150883709,250,00.006126,00.010066
rr,0,750000,100,250,1636801051.150821788,7500,00.016700,00.028728
rr,2,1000000,100,250,1636801051.150925088,10000,00.018608,00.100830
rr,2,10000,100,250,1636801051.257932076,100,00.018513,00.019341
rr,0,750000,100,250,1636801051.257872540,7500,00.020615,00.032272
rr,1,50000,100,250,1636801051.257911100,500,00.026711,00.034290
rr,1,50000,100,250,1636801051.297687323,500,00.010371,00.017967
rr,0,750000,100,250,1636801051.297682093,7500,00.008523,00.021538
rr,2,25000,100,250,1636801051.297709303,250,00.022825,00.024927
rr,2,50000,100,250,1636801051.326989491,500,00.014534,00.018674
rr,0,750000,100,250,1636801051.326923880,7500,00.008520,00.020172
rr,1,50000,100,250,1636801051.326961112,500,00.016743,00.024322
rr,0,750000,100,250,1636801051.356153432,7500,00.000149,00.011980
rr,1,50000,100,250,1636801051.356190301,500,00.016475,00.024421
rr,2,75000,100,250,1636801051.356210477,750,00.020615,00.026894
rr,0,750000,100,250,1636801051.389288927,7500,00.004342,00.016332
rr,1,50000,100,250,1636801051.389328537,500,00.020786,00.028597
rr,2,100000,100,250,1636801051.389354093,1000,00.022812,00.031252
rr,1,50000,100,250,1636801051.427300104,500,00.020531,00.028395
rr,0,750000,100,250,1636801051.427285476,7500,00.024941,00.037077
rr,2,250000,100,250,1636801051.427357312,2500,00.026834,00.048092
rr,0,750000,100,250,1636801051.481444304,7500,00.000153,00.012494
rr,1,50000,100,250,1636801051.481499497,500,00.036933,00.044947
rr,2,500000,100,250,1636801051.481508136,5000,00.032998,00.075617
rr,1,50000,100,250,1636801051.561925433,500,00.018756,00.026651
rr,0,750000,100,250,1636801051.561896212,7500,00.019045,00.031198
rr,2,750000,100,250,1636801051.561954369,7500,00.020882,00.085099
rr,0,750000,100,250,1636801051.652229937,7500,00.010425,00.022450
rr,1,50000,100,250,1636801051.652299802,500,00.020508,00.028324
rr,2,1000000,100,250,1636801051.652338246,10000,00.020675,00.104766
rr,0,750000,100,250,1636801051.762708447,7500,00.000139,00.011799
rr,2,10000,100,250,1636801051.762800697,100,00.014367,00.015203
rr,1,75000,100,250,1636801051.762770875,750,00.014485,00.025783
rr,0,750000,100,250,1636801051.794316272,7500,00.016539,00.028372
rr,2,25000,100,250,1636801051.794376086,250,00.028814,00.030959
rr,1,75000,100,250,1636801051.794356772,750,00.022673,00.034220
rr,2,50000,100,250,1636801051.833727105,500,00.022650,00.026835
rr,0,750000,100,250,1636801051.833667300,7500,00.022882,00.034906
rr,1,75000,100,250,1636801051.833685403,750,00.026888,00.038736
rr,2,75000,100,250,1636801051.877258991,750,00.012313,00.018716
rr,1,75000,100,250,1636801051.877233820,750,00.022637,00.034748
rr,0,750000,100,250,1636801051.877205778,7500,00.022905,00.035197
rr,0,750000,100,250,1636801051.919300786,7500,00.020698,00.033068
rr,2,100000,100,250,1636801051.919353810,1000,00.028758,00.037349
rr,1,75000,100,250,1636801051.919355886,750,00.030890,00.042964
rr,0,750000,100,250,1636801051.967155373,7500,00.000148,00.012487
rr,1,75000,100,250,1636801051.967188698,750,00.034861,00.046877
rr,2,250000,100,250,1636801051.967247052,2500,00.030782,00.052291
rr,0,750000,100,250,1636801052.025484008,7500,00.018696,00.031209
rr,1,75000,100,250,1636801052.025492043,750,00.038886,00.051007
rr,2,500000,100,250,1636801052.025522184,5000,00.026809,00.071038
rr,0,750000,100,250,1636801052.101639130,7500,00.000153,00.012866
rr,1,75000,100,250,1636801052.101679801,750,00.049384,00.061751
rr,2,750000,100,250,1636801052.101713869,7500,00.028982,00.095028
rr,0,750000,100,250,1636801052.203379165,7500,00.016592,00.028953
rr,1,75000,100,250,1636801052.203402389,750,00.028760,00.040945
rr,2,1000000,100,250,1636801052.203460755,10000,00.039179,00.124102
rr,2,10000,100,250,1636801052.332687857,100,00.010323,00.011198
rr,0,750000,100,250,1636801052.332638284,7500,00.010440,00.022449
rr,1,100000,100,250,1636801052.332657065,1000,00.016577,00.032339
rr,0,750000,100,250,1636801052.370336221,7500,00.014535,00.026534
rr,1,100000,100,250,1636801052.370359448,1000,00.024661,00.040254
rr,2,25000,100,250,1636801052.370409897,250,00.039068,00.041174
rr,0,750000,100,250,1636801052.418097323,7500,00.000145,00.012140
rr,2,50000,100,250,1636801052.418183574,500,00.014355,00.018542
rr,1,100000,100,250,1636801052.418120968,1000,00.018497,00.034022
rr,2,75000,100,250,1636801052.457456035,750,00.022744,00.029150
rr,1,100000,100,250,1636801052.457458066,1000,00.035207,00.050969
rr,0,750000,100,250,1636801052.457403378,7500,00.041829,00.053944
rr,0,750000,100,250,1636801052.516152635,7500,00.020698,00.033057
rr,2,100000,100,250,1636801052.516209381,1000,00.030774,00.039542
rr,1,100000,100,250,1636801052.516170685,1000,00.030877,00.047035
rr,0,750000,100,250,1636801052.568169064,7500,00.035256,00.047786
rr,1,100000,100,250,1636801052.568188541,1000,00.039165,00.055665
rr,2,250000,100,250,1636801052.568252220,2500,00.043058,00.065061
rr,0,750000,100,250,1636801052.639570654,7500,00.012528,00.025300
rr,1,100000,100,250,1636801052.639606317,1000,00.032843,00.049324
rr,2,500000,100,250,1636801052.639619713,5000,00.041155,00.085303
rr,0,750000,100,250,1636801052.730474155,7500,00.000153,00.012881
rr,1,100000,100,250,1636801052.730542230,1000,00.055392,00.071863
rr,2,750000,100,250,1636801052.730566624,7500,00.039121,00.104591
rr,0,750000,100,250,1636801052.840868131,7500,00.000147,00.012514
rr,1,100000,100,250,1636801052.840876028,1000,00.047349,00.063322
rr,2,1000000,100,250,1636801052.840944528,10000,00.041451,00.126727
rr,2,10000,100,250,1636801052.973381687,100,00.012280,00.013130
rr,0,750000,100,250,1636801052.973301551,7500,00.016581,00.028580
rr,1,250000,100,250,1636801052.973331205,2500,00.016494,00.055245
rr,2,25000,100,250,1636801053.033872862,250,00.008163,00.010264
rr,0,750000,100,250,1636801053.033800372,7500,00.010490,00.022500
rr,1,250000,100,250,1636801053.033809965,2500,00.016647,00.055713
rr,2,50000,100,250,1636801053.096137012,500,00.010273,00.014451
rr,0,750000,100,250,1636801053.096060040,7500,00.014632,00.026627
rr,1,250000,100,250,1636801053.096082023,2500,00.020677,00.059416
rr,2,75000,100,250,1636801053.160730463,750,00.006128,00.012381
rr,0,750000,100,250,1636801053.160663228,7500,00.016598,00.028621
rr,1,250000,100,250,1636801053.160691658,2500,00.022658,00.061872
rr,0,750000,100,250,1636801053.229122768,7500,00.020679,00.032678
rr,2,100000,100,250,1636801053.229196599,1000,00.034865,00.043210
rr,1,250000,100,250,1636801053.229129042,2500,00.030891,00.069657
rr,0,750000,100,250,1636801053.303959316,7500,00.004349,00.016345
rr,2,250000,100,250,1636801053.304010461,2500,00.037425,00.058557
